company,page,review_index_on_page,like_text,dislike_text,overall_rating,review_date,review_url
LTIMindtree,1,1,Nothing much.,"Worst increments 3 to 4 percentage. 7 percentage fir top performer. Also they keep pushing hike by one quarter every year. So if you stay for 4 years you get only 3 hikes.
Very poor office infrastructure. They don't provide monitors, keyboard, mouse etc. for hybrid employees. When we asked, they said how can we spend so much money when you are not going to use it everyday. 
Office facilities are the worst. Bad coffee, bad food vendors. Only junk food available in cafeterias. They don't give a crap about employees well being. 
In hybrid policy you have to be in office 6 hours a day for 3 days a week. That means you will spend both sides in traffic and then go work from home because all the client calls are in the evening. Office day is a 12 hour day by default. If you go late you won't find parking. The cab facility is very limited and not provided for all projects. 
They stopped shift allowance also saying that working till 9pm is minimum expectation.
Most of the projects are staff aug mentation. Regardless of designation there is high chance that you will be doing unsatisfactory, trivial and thankless work that no one cares about. As long as you as you are billable nobody cares if you are realising your potential or not. I know good engineers who are in trainee designation even after 3 years of experience. However they would hire a similar person from outside two levels above them. No standards in hiring. 
I heard Bench policy is 60 days and then you are asked to leave in most cases. Especially if you are senior 
Also, this is the first company I have seen that doesn't even take referrals seriously. If I refer someone in the portal they will never even get an interview even if there are openings. 
A lot of deductions happen from salary. Your own medical insurance, domiciliary, gratuity, even group term insurance is part of your CTC. Parents insurance is super expensive and has significant co payment. At the end, the in hand salary is very less. There is not much benefit of being part of such a big conglomerate. Analyze CTC carefully if you get an offer. 
Variable pay is never paid in full. Don't expect more than 80%
HR team is the worst. Just keep spamming with annoying emails asking to share team photos of days when you come to office. But never answer when you actually need them. I know someone who had a serious surgery and they were not giving him extra 2 weeks WFH which he genuinely needed. 
Talent team is next level. You will be asked to come to office on weekend for hiring without any comp off or overtime just out of the goodness of your heart. It's voluntary but they do try to build pressure and some folks succumb. ... read more",2,17-Oct-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,2,The trainers are highly skilled and very patient with each doubts. Although that would not help you because you'll not even get time to sleep or eat.,"The company's curriculum is so stupid that they take 12 hours class per day and after that give loads of assignments to complete within that day ,so total time infront of laptop would be 14-15 hours per day excluding lunch break. They're behaving as if we are not humans and some kind of machine. Everyday feels like hell there. I mean where is the human rights now? How can someone force you to study and do all the assignments per day by sitting 14-15 hours. No self study time is given, even you would sometimes skip lunch in order to attend classes. I don't think a graduate student should be kept in this schedule from day 1. Atleast give us some time to adapt to corporate world, so that we can gradually increase our time to work, but here everything is forced on you. Even the quality of food is very bad there. Approx 10k would be spend on food if you'll have your 3 time meal in the cafeteria. 6k is the room rent and 1k for laundry. And they provide you 25k stipend. So at last you'll be l eft with 5k in your hand. You'll not get time to talk to your family or relax at the weekend also, because there is 6 day working there and that too on sunday they'll give you extra pressure and extra assignments so that you could not step out of the campus.
Apart from this the campus rules are insane, you can only go out of the campus on sundays by taking permission from HR, if they deny then you can do nothing. You only have to wear collar tshirt and jeans. No trouser and normal tshirts allowed there. You can only wear those in your room. You have to be there in class by 9 sharp, if you're late even 1 minute, they'll take you to the manager for extra pamper(pressure). It doesn't matter if you had breakfast or not, you had lunch or not or dinner. You will sleep max to max 5 hours daily and work 15 hours, this is the reality of LTIM ... read more",1,05-Apr-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,3,"If your skillset is in demand they offer you good hike.
They listen to your voice.","6hrs productivity tracker in some projects is worst.
More Short term projects and once project is completed you need to start project hunting before 60 days or else leave",3,14-Mar-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,4,Employee having freedom to choose office work day and also minimum 6 hours need to stay in office after that can work from home,Salary is average and job security is average,4,13-Mar-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,5,Work life balance is fine. Skill development opportunities are also provided,Poor upper management . Poor yearly assessments and increments. Biased management working. Lower Management is a puppet of upper management.,3,12-Mar-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,6,"Very nice culture, friendly team and supportive manager with good opportunities.Good learning options are also there in parallel to work.",Nothing,5,06-Mar-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,7,Work life balance.,Recent processes and pool ma nagement. ... read more,5,27-Mar-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,8,I liked my team,"No hike, no promotion, no gr owth, outdated tech stacks. ... read more",5,27-Mar-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,9,Hybrid work,"No growth, Bad team members, bad managers and scrum masters ... read more",1,27-Mar-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,10,"- Free Snacks
- Office space s ... read more","- Mandatory 6 hours in offic e
- Bench policy ... read more",3,26-Mar-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,11,Ok,Na,3,26-Mar-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,12,"Good work culture, company provides up skilling opportunities. Overall the atmosphere is good.
There are multiple office locations.","After merger there was a kind of disconnect between management and employees.
We got to know about appraisal cycle from news, no official email was sent.
After merger the Transition was not smooth and employees feel work culture was better before merger.",4,05-Mar-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,13,Nothing,LTIMindtree is all about Management Politics. Buttering your manager is the key point for your growth. No hike no promotion. They don't have projects. WFM team works under Manager guidance. Mental pressure given by Manager and politically handle the team. Here the Junior become the manager. No value of your work experience.,2,03-Mar-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,14,Good training days in bhubaneswar,The culture is very toxic and managers will mock you even if you work properly and diligently. Also no hikes or promotions. No WFH even if it's urgent.,2,27-Feb-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,15,"On time salary
Job security is decent there is 2 months of bench and after that hr release (with 3 months of notice pay) or keep based upon discussion.
Company has big offices in Pune
4 huge offices in all locations. 
You can work for anywhere.
Good number of holidays. 
Learned a lot here  like on politics, how to do work in pressure.","I was working with Nordea bank account. 
Prohance is strictly monitored like 9 hours every day screen time
Expect scolding from manager if its less than 8.5 hours. 
In reality 8.5 hours of prohance is quite frustrating to achieve. 
Manager declines election holiday so keep that in mind. 
Salary hike percentage is less than 3 percent year on year",3,21-Feb-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,16,"Good facilities, Job timings, team work culture, women safety is one of the top priority which I appreciate. Work life balance.",Spectrum for growth. Promotion and salary hike are below average.,4,21-Feb-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,17,Good training and oppourtunity and scope to flourish,Very strict technical  screening in Mainframe technology which is not mych needed ...one can be easy ans work with refwrwnce to other coses if they donot remember the syntax but they will ask sy tax like a primary student and thats irrelivant,5,18-Feb-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,18,"The infrastructure they provide, the facilities they have in office. Gym, massage chairs, game room, etc","No career growth, no salary growth only management eats all of your increment. Managers and above are very selfish people I have ever seen. No work culture here in ltim",1,14-Feb-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,19,Mulitple process and big company. Alot of ppl working in LTI. Giving bread and butter to all.,Salary wont increase in LTImindtree. Its been 8yrs now still im in 8+ plus lpa. Bothering myself. Cant shout nor share my sorrow feelings,2,06-Feb-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,20,Till last month liked coz ther was no salary and family impacted.. but now impacted.,Coz of one person entire portfolio and project impacts and people impacts organization not taking any action and good technical people are leaving the portfolio and organization,1,29-Jan-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,21,"Job security. Atleast they keep you till 2 months, it can extend to 3-4 months as well dependipn upon your salary and position.","Just today, or yesterday dont know today or yesterday but yesterday I logged-in at 12pm and logoff at 5am. Project manager used to get any if you ask to logoff before 11-12hours. Even last week he said “you can have your lunch on table I dont have any problem”. Ofcourse why he have any problem its the problem for me not for him. This is my third project and almost in every project work life is like this only.",2,22-Jan-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,22,Office cleanliness and hygiene are well-maintained,"1)Issue related to harassment and discrimination in the workplace, and HR is not taking appropriate action even after Document Everything, - Escalate the Issue.",1,21-Jan-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,23,Pls check while joining they working as a talent supplier now on lti payroll they supply talent to big firms on 6 months and one year contracts if the contract ends thats actual game starts,Lack of job security-related,3,21-Jan-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,24,"The Work Culture is Good, No Corporate Politics, Friendly Colleagues, Canteen Facilities, Cab Facilities, Hybrid Mode","No Good Hikes, No Good Promotion or Bonus",4,15-Jan-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,25,I don't like working here expect the salary I get every month. There is no option left for me so.,I have been working in the company from past 2 years. I have seen no improvement in my salary as there as no hikes given on the performance. There is no work life balance as well. Toxic teammates and toxic team lead as well.,1,11-Jan-26,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,1,26,My manager is like my best friend and the team is really collaborative and supportive. It's like a family and the learning is the best to do. They give you free hand to work on your own. This is the best place to start your career or retire from the organisation too.,There's nothing to dislike.,5,30-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,1,"My experience with LTIMINDTREE has been highly positive due to several factors.
The organization provides well-design office spaces with modern infrastructure and convenient transportation facilities,  creating comfortable working environment.
The company is fosters a strong culture of collaboration and support.
Additionally, LTIMINDTREE emphasizes on continuous skill development and learning opportunities.
The sense of job security and the overall work satisfaction further contributes to make LTIMINDTREE excellent place to work.","3 days a week WFO policy even if no team member is present, and compulsory 6 hours in office, difficult to manage.
Difficulty managing client calls and production deployments due to WFO requirements.
No Salary hike despite good performance and rating for past year.
Promotion bottleneck because of long queue of experience people.",3,30-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,2,Nothing,"Horrible work life balance, they mostly have small fixed cost projects which they take by making unrealistic commitments to clients and on really low costs to beat other competitors, hence the complete pressure of saving cost margins comes to developers and they keep minimum resources at highest expectations and pressure, working 12-13 hours daily is the culture of this company, i have worked in 3 different projects the culture is same and very toxic the management is non supportive and lacks basic empathy. They will make you work like nerds still scold you for not meeting expectations. I have been feeling depressed and anxious in this company because of the management and work culture here.",1,29-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,3,"Skill development - 10/10,
Work Satisfaction - 10/10,
Job Security - 10/10,
Salary - 10/10,
Work-life balance - 9/10,
Company culture - 10/10,
Promotions - 8/10",,5,26-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,4,My current manager is very supportive and have a good work life balance in my current project as well.,Very poor transparency in terms of salary hike and promotions,4,26-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,5,"Overall team and company culture, hybrid work persona, flexible time","Salary is very low, no transparency in promotion, increment %, hybrid way of working where in 3 days office is mandated, lot of time is wasted in travel, which impacts productivity",3,24-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,6,"My Experience in LTIMindtree has been positive always because of the opportunities to learn and grow through diverse project and technologies, the collaborative work culture, supportive leadership and recognition for contributions. the focus are career development and work-life balance created an environment both personally and professionally.","As of now nothing to dislike, improvisation much more client relationships and togetherness we can conquer and give a solutions to business problems.",5,24-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,7,"Work-life balance, Skill development & Company culture.","Nothing major, but like any large organization, there were times when processes were slow, and decision-making took longer than expected.",4,24-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,8,"You can get good opportunities to learn new things, salary package offered while joining is good and upto the industry standards, work life balance is decent, though it depends on projects but mostly good.","Poor company culture, hike cycle is worst, no long term project and allocation visibility on most projects. Upper management is not good, always blaming the lower people. There is no communication or clarity from upper management or HR on company policies.",4,24-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,9,"1) Training - It was great training at Kalinga Campus. While it was quite intensive, the process was worth it as I could learn many new things. 
2) Job Security - They don't really fire people in my opinion, as they value their employees and always give opportunities to learn further",I don't find anything wrong with the organization as I'm a fresher. But Relocation/Allocation to offices closer to hometowns should be looked into.,4,24-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,10,"Work life balance due to hybrid work culture which is gonna change soon, clients, Job security.","There is no career growth. No salary hikes since 2 years. gave peanuts like 1-2% in the name of salary hikes, delivery managers which are there since ages are just focused on continues client feedback instead of focusing on the team building. No annual events. No team outing. No Employee centric HR activities.. Promotion whats that..!!
culture wise there is no culture that exists here. They have many portals but not a dedicated skill development team.",2,24-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,11,"What I've observed is that to get assigned to a project, you need to stay closely connected with your WFM team and dedicate time to learning. If your profile is proposed to a client, there's usually an internal interview first. These internal interviews can feel like rocket science-they often ask deep technical questions. After that, the client interview can be as challenging as interviewing for a Microsoft and Google developer role.
So, it's essential to prepare thoroughly and have a strong grasp of core concepts if you're a developer. If you commit to focused on preparation for two week-even working through weekends-you'll significantly increase your chances of getting into a project.
I personally lost my first interview, but within three weeks, I was selected by three different clients.",,5,24-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,12,"LTIMindtree is an excellent workplace that values innovation, collaboration and employee growth. The leadership is approachable , and the culture promotes inclusivity and learning. Opportunities for career advancements are abundant, and employees get to work on cutting-edge projects with global exposure. Work-Life balance and well-being are prioritized, making it a truly supportive environment. Proud to be part of a company that empowers individuals and drives meaningful impact.",None.,5,24-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,13,"I am proud to be a part of LTIMindtree, an organization that exemplifies collaboration, innovation, and a strong sense of purpose. The culture here fosters inclusivity, continuous learning and mutual respect, making it a workplace where every individual feels valued and empowered.",,5,23-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,14,"The organizations commitment to continuous learning and mobility pathway empowered me to grow both technically and personally. A culture built on like Deliver Impact and Customer centricity fosters innovation and ownership. LTIMindtree isn't just a workplace, it is a place where you learn, contribute and thrive!",Nothing much. Only given an opportunity would like to say that company should focus on 'Comp & Benefits' area to align as per market standards.,5,23-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,15,"I like in the LTIMindtree  such as work life balance life, Company culture, skill development and salary.",I did not like the Work force management team because they did not propose the profile for correct account,5,20-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,16,There is nothing here to like,"Salary hike is not there, No work life balance. Management don't care about you, your family and your emotions. No promotions.",1,19-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,17,"I appreciate the strong focus on work-life balance and flexible working hours. 
Job security and stability have been a major positive aspect of my experience.
Promotions and recognition processes are fair and transparent.","There is scope for improving internal communication across teams. 
Better clarity on career progression paths would be helpful.",5,19-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,18,"Work-life balance:
- Hybrid and Flexible options
- Managerial Support
Skill Development
- Comprehensive Training
- Continuous Learning Platforms
- Hands-on Project Exposure
Company Culture
- Collaborative environment
- Supportive Leadership
- Diversity and stability","Compensation and Career growth
- Low salary hikes
- Delayed appraisals and promotions
- Lack of recognition
Process and policies - there is a lot of improvement needed in defining processes and policies",4,19-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,19,"Good Projects.
Working and Company Culture.","Should have created more satellite office's.
Compensation should be taken care with utmost importance.
Company needs to be Employee Friendly, which it lacks currently.",3,19-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,2,20,It has offered very good opportunities in line with my experience and interests. I have seen leaders very empathetic and setting highest standards of work ethic. I have grown across roles and very happy about the journey.,All software companies go through uncertainties of economy and tech. Otherwise nothing about the company in particular.,5,19-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,1,"Work-life balance , Job security , onsite opportunity , hybrid work mode
And all the above one is completly based on project you tagged in","Salary , promotion , Apprisal cycle , management level and grevance addressal",4,18-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,2,"The only upside is  work from any LTIM office twice a week, get 45rs worth free food in cafeteria / products in the wending machine.","If you are looking to join this organisation then get ready to work in a micro management environment( however there are hacks to bypass the prohance tool), get ready to watch exciting appraisal reviews and later find out the hikes are moving to the next year( in my tenure of 1.5 years I didn’t see a single employee getting a hike, their hike cycle is weird) if you’re stuck with the client facing project then you will have no team bonding activities etc. which is pretty obvious why you’d move out in less than 2 years.",1,18-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,3,"Irrespective of the work profile, grade or designation all employees in LTIMindtree are very helpful and supportive. The staffs are excellent and always ready to help. The work culture is very good and you come to know different people from different parts of the country as well as outside the country. The training is very well structured especially the Orchard training that makes you ready for industry onboarding.","The food in some offices are on up to the mark and based on my experience, I think some more credits should be provided for the snacks.",5,18-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,4,"I have been working at LTIMindtree since June 2022 and have had a very positive experience. The company offers a supportive work environment, strong learning opportunities and exposure to diverse projects. HR policies are employee-friendly and well-structured. Overall, LTIMindtree is a great place to grow both professionally and technically.",,5,18-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,5,"My training experience at LTIMindtree was very positive, with well structured sessions and strong hands on learning that help me build practical skills.","The compensation for freshers Is comparatively low, especially considering the workload and expectations during the initial phase",4,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,6,"The people here and the work life here is the best in IT what I believe.
I just love going to office daily.
Best thing happened to me so far","The salary and promotion is quite bad.
Rest everything you will enjoy to work here
Upskilling, Working everything good",5,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,7,Training phase where we learn lot of tech skills,"After completing training not getting proper work according to skills and no work life balance 
No hikes",3,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,8,There is nothing absolutely nothing to like,If you are a fresher don't join ltimindtree. You will be sitting in bench for like a year without any project and oneday the will call you and tell you to just relocate or resign,1,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,9,1. Now I am getting the opportunity to learn and think about my career journey as per my aspirations.,"1. Culture of mentorship lacks, to have career driven conversations.
2. Lack of clarity and direction on Promotion cycle and what is required to get to the next level.
3. Delay in hike cycles every year and not covering previous accrues of the lost period.
4. Also, for my work, coming to office is not required as team members are not in the same location. Mandatory rule of 3 days in a week feels waste of time as my commute is very long.",4,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,10,Worklife balance with flexibility in exploring new opportunities and challenges.,Promotions and increments are not regular and time durations have been extended since last 3 years.,4,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,11,"The work culture at this company is excellent, fostering collaboration and growth. There is a strong focus on continuous learning through certifications and regular knowledge sharing sessions which help employees stay ahead in their fields. Additionally, the newly designed office spaces are amazing, modern, vibrant and thoughtfully created to enhance productivity and comfort. Overall, it's a great place to work for those who value professional development and an inspiring work enouncement.","Well, after the merger, the structure for salary appraisals and hikes may not remain as consistent and well defined as before which is a concern. But this change in appraisal is something we are seeing across many companies these years, in that case LTIMindtree is doing great.",4,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,12,Great brand and excellent career opportunities. Good customer base and order book with visibility for upcoming quarters/years,Billability mandate for senior management team,5,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,13,Stable and al lleaders open for ideas.,"Salary increment not there but expectation from employee is huge. Hr head say ""We are postponing the increments and  promotions to January that to with limited grade people. Rest people will get later in March PROBABILY"". So basically, your appriasale for the given year will be decided on compan strategy and not on what you performed through out year.",2,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,14,I have been working here since 3 and half year overall company culture is good also work life balance well.,"Less job security, Bench policy period also reduced. Appraisal process cycle is delayed every year. 
Promotion benchmark is not set on what criteria employee will get promoted, less aware about to with whom we can connect for promotion policies.",4,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,15,"I have a total of 10 years of experience and have been with LTIMindtree for the 3.5years. Compared to the other companies i have worked with, I find LTIMindtree to offer a better work-life balance and a positive work culture",- Hybrid Policy as we have to work 3 days from office and had to maintain minimum 6hrs of in-time which makes us hard to commute on time,5,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,16,"I am highly satisfied with the overall experience at the company. The work -life balance is well maintained, allowing flexibility and reducing stress. There are multiple opportunities for skill development through training programs and challenging projects, which help in career growth. The company culture is inclusive, collaborative and supportive making it to great place to work. Job security is strong, and the organization provides clarity and stability. Overall, the work is meaningful and fulfilling which adds to my job satisfaction",,5,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,17,Nothing to like,All dislikes . Worst management with zero leadership. The ceo is the worst with zero direction and he recruits all Chief officers every week with creating funny positions and increases all the expenses and we get zero appraisals. The management including HR is very toxic with micro management and tracking everything. No human consideration and treat like robots with 24 hrs work. No work life balance with 3 days work from office. Never join this company. Stay away,1,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,18,"This organization provides good job security with stable projects and clarity about long term growth.
There are regular opportunities for skill development through trainings, new technologies and responsiblity.
The work culture supports a good work life balance with good manageable workload and respect for personal time.",,5,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,3,19,"Everything has been good at LTIMindtree. I have learned a lot, the availability of trainings has been excellent, and the managers have been supportive. I have also received appreciation through certificates and monetary rewards.","There are no proper appraisal and promotions. In my 3 years of tenure here, I have not attended a single event or celebration.",5,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,1,Work life balance.,"Salary hike delay
Percentage hike
delayed promotions
No extra perks
No party culture
no team outings
6 hour mandatory office
Parking issues in office
No monitors provided at desk.
Very less food options in canteen.
Free Evening snacks should be replaced by quarterly gifts/parties. As employees are spending 30 minutes in queue for free food. 
Hike/promotions are delayed by 1 quarter every year from past 4 years. resulting in 1 year appraisal cycle gone completely(3*4).",3,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,2,"My experience at LTIMindtree has been positive due to the collaborative work culture, supportive leadership, and opportunity to work on diverse and challenging projects.
The organization encourages continuous learning and provides a good platform for both technical and professional growth.","Occasionally, tight timelines and shifting priorities can increase workload pressure, though teams generally collaborate well to manage deliverables.",4,17-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,3,"My experience at LTIMindtree has proved to be totally rewarding for me.
From the very first day, the entire organization has offered a learning and friendly working environment where learning and developing have been promoted. The training sessions and working on live projects under experienced mentors have helped improve my technical and professional development.
LTIMindtree embraces innovation, collaboration and process improvement. The management's approach to communication and growth and development of employees is very genuine and feedback driven. It's a wonderful place to build a career and work since the work environment there embraces collaboration and work-life balance.
In conclusion, LTIMindtree is a truly great company that focuses on enabling employees, developing talents and offering opportunities for learning, contributing and achieving. It is pleasure to work for a company that synchronizes personal development with organizational success.","Some of the processes can be slow but it happens in all the organization. Overall, I do not think that I dislike anything. Everything is better.",5,16-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,4,Work life balance ( depends on project),"Many Restiction on work from home , shoyld be there in office atleast 6hrs. If you gp out for 1 hr inbetween it won’t be consider as workibg hour.",4,16-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,5,"Infrastructure is good, they have big names as client.","Company seems to have worse policies compared to rest. Costly healthcare policies, sick leave policy designed in a way that no one can take any leaves at all. Unless such HR practices change, do not see public/ employee perception change about the company, no matter what artificial PR you try.",3,16-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,6,Still my timespan here is small. It providing good learning opportunities. Multiple learning sites which might help in career growth. Provide option with special leaves on your birthday and marriage anniversary.,"Other good project work opportunities visibility is poor.
Here working culture looks a like micro management. In my current project on proper allowances visibility is poor. 
Multiple learning sites which might make difficult to consolidate your learnings and time management with project work deliverables.
Strict policies on sick leaves and emergency leaves, difficult to avail it.",3,16-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,7,"Salary structure is decent,
perks given with the evening snack money is good
Rest of the stuff is like every other IT service company","the level of skill of my team members,
Management style,
Lack of clarity on company processes,
The Leave structure(especially giving medical certificate for taking a sick leave which should be minimum of 2 days)
Hybrid culture is going down it was 2 days now its 3 and the hours are counted where you need to sit for 6hrs in office minimum and relogin for another 3hrs at home which is a sham.
Too many processes are defined which feel burdening.
Employee are tracked using processes like prohance, seat allocation process, timesheets are only getting filled if these are in order.
It needs to be more employee friendly.",3,16-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,8,Here the work culture is good and the environment of the orgaisation,Travelling to office thrice a week is very tough as my location is Hyderabad as I'm spending most of the time in traffic while I'm commuting to office I would like to know when the Office in Amaravathi is opening?,4,16-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,9,#NAME?,"- Human Factor - Few of the older colleagues are adamant considering their long tenure in organization. Many a times they may act with irrational behavior using their authority and demanding / rough / insulting tone. However, these are few considering it's a large organization.",5,16-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,10,1. It’s better than a lala company,"1. HR policies are archaic and non employee friendly
2. No career growth
3. No work life balance 
4. Incompetent leadership",2,16-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,11,Noting much.,"Most of them fixed budget project, hence management is behind you to complete the project at earliest. Life balance get impacted due to pressure. Increament cycle getting postponed frequently from last 4 years. If you are planning for Salesforce certification, vouchers are out of stock though you have all approvals. Minimum 6 hours work from office for 3 days in a week else 0.25 leave will be deducted for each day. Sick leave you need to take with minimum 2 days, that too applicable only with doctor prescription. No free Parental insurance comes only with primium, which go on increasing with additional top up amount, where as in market you get some discount with increasing topup",1,15-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,12,"1. Work life balance. 
2. My skills and experience being respected and valued","1. Annual appraisals getting delayed
2. Lack of better grooming to grow to next level",3,15-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,13,"My journey with LTIMindtree had been  truly rewarding. I had the opportunity to grow both technically and professionally, working on new technologies and contributing multiple projects from scratch.
I am grateful to my manager, Kalim and Debajyoti sir , for being  consistently supportive and approachable. LTIMindtree  promotes healthy  work life balance ensuring flexibility and well-being.",I don't like any thing,5,14-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
LTIMindtree,4,14,Culture and environment,As a fresher i felt their Elimination process was unfair as I been enrolled in java full stack development which is completely strange only provided 2weeks time to learn complete java and got to attend the exam and failed so terminated so the duration was very less and the problem statement given for me was not clear,1,13-Dec-25,https://www.ambitionbox.com/reviews/ltimindtree-reviews
