company,page,review_index_on_page,like_text,dislike_text,overall_rating,review_date,review_url,like_structured,dis_structured,structured_text,like_sentiment,roberta_conf_like,dislike_sentiment,roberta_conf_dislike,combined_sentiment,roberta_confidence,theme_respect,theme_management,theme_compensation,theme_growth,theme_wlb,low_signal,is_duplicate
Roto Pumps,1,4,Here more learning to about engineering and process development,Nothing,5,2025-02-03,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,0.0,0.741835,0.0,0.454482,0.0,0.5981585,,0.0,,0.0,0.0,False,False
Roto Pumps,1,5,Leave policy,Too much non relevant work pressure and poor work policies,2,2025-02-17,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,-0.016329,0.683543,-0.946944,0.849015,-0.5746979999999999,0.7662789999999999,,-0.5746980166769027,,,-0.5746980166769027,False,False
Roto Pumps,1,6,"Based on user ratings: Skill development, Company culture","Based on user ratings: Salary, Promotions, Work-life balance",3,2025-04-23,https://www.ambitionbox.com/reviews/roto-pumps-reviews,True,True,True,,,,,,,,,,,,False,False
Roto Pumps,1,7,I HAVE BEEN WORKING IN ROTO PUMPS FOR LAST 7.6 YRS. IT HAS BEEN A VERY REWARDING EXPERIENCE. THE COMPANY FOASTERS A POSITIVE WORK CULTURE. MANAGEMENT IS TRUELY CONNECTED WITH EMPLOYEES & THEY CARE THEIR EMPLOYEES AS A FAMILY MEMBERS.,NOTHING,5,2024-09-25,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,0.987137,0.794518,0.0,0.492321,0.3948548,0.6434195,0.0534156052231788,0.0528520760726928,0.3641116910505295,,0.0528520760726928,False,False
Roto Pumps,1,8,Just u got some good colleagues,They do discrimination between employees Working there could be worst decision of your life They even hire some employees on contractual basis and makes false promises tháº­t after sometimes they transfer u to permanent job.,1,2024-09-12,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,0.938827,0.890684,-0.931427,0.892653,-0.1833254,0.8916685,-0.1815694034051894,-0.5571002186250686,,,-0.5571002186250686,False,False
Roto Pumps,1,9,Based on user ratings: Work-life balance,"Based on user ratings: Skill development, Company culture",3,2025-02-27,https://www.ambitionbox.com/reviews/roto-pumps-reviews,True,True,True,,,,,,,,,,,,False,False
Roto Pumps,1,10,"Based on user ratings: Salary, Skill development, Job security, Promotions, Work satisfaction, Company culture, Work-life balance",NONE,5,2025-02-14,https://www.ambitionbox.com/reviews/roto-pumps-reviews,True,False,True,,,0.0,0.481318,0.0,0.481318,,,,,,False,False
Roto Pumps,1,11,"I have been with the company for the past three months, and I have found the company culture to be positive.",There is nothing to dislike in the company.,4,2024-09-25,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,0.973238,0.939534,0.101859,0.651645,0.4504106,0.7955895,0.3880484079265595,0.3880484079265595,,,,False,False
Roto Pumps,1,12,Environment is very good and manager and staff are supportive .,Rotational timings for alternate week. It should be the same.,5,2024-09-25,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,0.989893,0.970361,0.0,0.898082,0.3959572,0.9342215,0.3959572314977646,0.3959572314977646,,,0.0,False,False
Roto Pumps,1,13,"Friendly Environment , Supportive Managers and staffs.",Only half an hours time for the lunch in this company.,3,2024-09-25,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,0.925617,0.78142,0.0,0.684097,0.3702468,0.7327585,0.370246856918335,0.370246856918335,,,0.0,False,False
Roto Pumps,1,14,"Work environment is great, Manager and co-workers are help full and supportive. positive work place.",nothing,4,2024-09-25,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,0.998103,0.978493,0.0,0.468179,0.3992412,0.723336,0.3910605263900757,0.3985730139923096,,,0.3910605263900757,False,False
Roto Pumps,1,15,Job security,Company culture dislike,3,2025-02-04,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,0.125955,0.629543,-0.692347,0.502341,-0.3650261999999999,0.565942,-0.4154084019255638,,,0.050382086277008,,False,False
Roto Pumps,1,16,"reputation in pump industry ,company culture is good, working environment is good",nothing,4,2024-09-25,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,0.979025,0.930014,0.0,0.468179,0.39161,0.6990965,0.3916100300097466,,,,,False,False
Roto Pumps,1,17,Work life balance and supportive Management with excellent work culture.,Nothing,5,2024-09-25,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,0.977162,0.921356,0.0,0.454482,0.3908648,0.687919,0.3908646740150452,0.3908646740150452,,,0.3908646740150452,False,False
Roto Pumps,1,18,"Good work culture, Nice environment for work.",Rotational timing for alternate weeks.,4,2024-09-25,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,0.989351,0.965558,0.0,0.932945,0.3957404,0.9492515,0.3957402493667603,,,,0.0,False,False
Roto Pumps,1,19,Very supportive invironment in company,Nothing,5,2024-09-22,https://www.ambitionbox.com/reviews/roto-pumps-reviews,False,False,False,0.967496,0.949236,0.0,0.454482,0.3869984,0.701859,0.3869983944368362,0.3869983944368362,,,,False,False
Roto Pumps,2,4,"Nothing, 3 Baap bete ate hai daily, employees ki class lene, Company nahi Lala ki dukan h. Bolne ki tameez bhi nhi h.",No job security. They will hire you on salary hike and fire you within year. No work culture. Totally Lala ki dukan type. All family of owners are involve and come regularly to do act like raging. They will fire you and will not pay your balance. Even they will not give you pay slip. All 3 father and sons are drink addicted and using...Read More,1,2023-11-18,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,-0.683883,0.683883,-0.980052,0.856903,-0.8615843999999999,0.770393,-0.6353826080322267,,-0.3202410100626945,-0.4669342160224914,-0.6870426393085719,False,False
Roto Pumps,2,5,"Team collaboration , Global presence at international market","High workload , workload is very demanding",4,2024-07-11,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.541907,0.541907,-0.154884,0.473899,0.1238324,0.507903,,,,0.2167628526687622,-0.0929305531311035,False,False
Roto Pumps,2,6,Team bonding in company is top notch. work life balance is pretty good.,No dislikes.,4,2024-07-11,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.993479,0.969741,0.074658,0.75831,0.4421864,0.8640255,,,,,0.3973916473746299,False,False
Roto Pumps,2,7,Roto Pumps is very good company and working culture is also very good.,nothing,5,2024-07-05,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.993751,0.975044,0.0,0.468179,0.3975004,0.7216115000000001,0.3975003664588928,,,,,False,False
Roto Pumps,2,8,"That company culture is good, good atmosphere.",just the tea is not good.,5,2024-07-04,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.988676,0.962215,-0.957649,0.935716,-0.1791189999999999,0.9489655,0.3954703778338432,,,,,False,False
Roto Pumps,2,9,Positive work environment.,High work load.,5,2024-07-11,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.977667,0.94954,0.0,0.56136,0.3910668,0.75545,0.3910666071796417,,,,0.0,False,False
Roto Pumps,2,10,Very Good working environment. Work Life Balance is maintained.,Nothing,5,2024-09-25,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.983537,0.967547,0.0,0.454482,0.3934148,0.7110145,0.3934146129393578,,,,0.3934146129393578,False,False
Roto Pumps,2,11,Good for Learning only.,Nothing very big to highlight here.,4,2024-09-25,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.846444,0.725596,0.184596,0.532312,0.4493352,0.628954,,,,0.338577411031723,,False,False
Roto Pumps,2,12,Working plans should be best,Shifting plan is very bad,4,2024-05-27,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.89059,0.698678,-0.957746,0.898207,-0.2184115999999999,0.7984424999999999,,,,,-0.2184114474511146,False,False
Roto Pumps,2,13,Skill developed on daily basis,Salary increment & promotion is very bad,4,2024-07-18,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.643077,0.643077,-0.960822,0.905619,-0.3192623999999999,0.774348,,,-0.5764934595787525,-0.3192624624931812,0.2572309970855713,False,False
Roto Pumps,2,14,Nothing to like,Vadodara office,1,2024-07-18,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,-0.711457,0.601735,0.0,0.829978,-0.2845828,0.7158565,,,,,0.0,False,False
Roto Pumps,2,15,Very Good job,Very Good job,5,2024-06-20,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.969304,0.939491,0.969304,0.939491,0.9693040000000002,0.939491,,,,,,True,False
Roto Pumps,2,16,"Good environment,Support of colleague.",nothing,4,2024-07-04,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.966007,0.939255,0.0,0.468179,0.3864028,0.7037169999999999,0.3864029190635681,,,,,False,False
Roto Pumps,2,17,Great place to work,Nothing,5,2024-10-01,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.987872,0.967666,0.0,0.454482,0.3951488,0.711074,,,,,0.3951486021876335,False,False
Roto Pumps,2,18,You have to learn on your own.,Too work load with less manpower.,4,2024-06-29,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.0,0.73041,0.0,0.487699,0.0,0.6090545,,,,0.0,0.0,False,False
Roto Pumps,2,19,Working environment good,No solid HOD in Production Machine Shop,4,2024-06-26,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=2,False,False,False,0.941427,0.89533,-0.657047,0.612963,-0.0176573999999999,0.7541465,0.3765707232189179,,,,,False,False
Roto Pumps,3,4,Culture is good.,Office timing should be flexible.,4,2024-05-07,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.959976,0.928478,0.071753,0.682929,0.4270422,0.8057035,0.3839905561161041,,,,0.0430519274568557,False,False
Roto Pumps,3,5,Good and very healthy working environment,Not any,5,2024-07-11,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.985591,0.950501,0.0,0.638266,0.3942364,0.7943835,0.3942363531994819,,,,,False,False
Roto Pumps,3,6,Good,Not familiar about company,4,2024-03-11,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.823411,0.684437,0.0,0.740738,0.3293644,0.7125874999999999,,,,,,False,False
Roto Pumps,3,7,Very good professionally managed MNC company with clear future business plan and roadmap to achieve the same,salary below the industry average,5,2023-10-29,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.984686,0.949005,-0.578676,0.578676,0.0466688,0.7638404999999999,0.3938744385719299,,-0.3472054481506347,0.3938744385719299,0.0466689904212951,False,False
Roto Pumps,3,8,Good Engineered product,Work culture,3,2024-06-20,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.922733,0.861924,0.0,0.709355,0.3690932,0.7856395,0.0,,,,,False,False
Roto Pumps,3,9,2nd and fourth Saturday off,Culture Zero job security Rude management Poltics between 3 directors False commitment during joining,1,2025-03-04,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.0,0.72566,-0.869129,0.895303,-0.5214774,0.8104815,-0.5214772582054138,-0.5214772582054138,,-0.5214772582054138,0.0,False,False
Roto Pumps,3,10,Very supportive seniors and management.,Nothing,5,2023-10-16,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.972716,0.957389,0.0,0.454482,0.3890864,0.7059355,0.3890865767931938,0.3890865767931938,,,,False,False
Roto Pumps,3,11,coluges are supportive. Many technical things to learn.,increament criteria is good.job security is a main concern,3,2023-10-02,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.930646,0.901486,0.142922,0.57964,0.4580115999999999,0.7405630000000001,0.3722585021972656,0.3722585021972656,,0.4580119966983795,,False,False
Roto Pumps,3,12,Leave policy is good,Appraisal process is flawed,4,2023-10-16,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.883258,0.804812,-0.919268,0.845724,-0.1982575999999999,0.825268,,-0.198257355043888,-0.5515605670380592,,0.3533032119941711,False,False
Roto Pumps,3,13,Good to learn more,Working hours,4,2023-08-20,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.971936,0.94985,0.0,0.772967,0.3887744,0.8614085,,,,0.3887744024181366,0.0,False,False
Roto Pumps,3,14,Environment of company is very good,There is some issue in system,5,2023-09-30,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.964885,0.930781,-0.607099,0.607099,0.0216946,0.76894,0.3859540456175804,-0.3642591834068298,,,,False,False
Roto Pumps,3,15,Discipline,Not promotion I want change job,3,2023-05-30,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.0,0.650512,-0.024786,0.566676,-0.0148715999999999,0.608594,,,,-0.0148716892004013,0.0,False,False
Roto Pumps,3,16,"Company Environment, job security, human resource department is good",Timing,5,2023-07-05,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.926758,0.79157,0.0,0.832337,0.3707032,0.8119535,0.3707030384063721,,,0.3707030384063721,0.0,False,False
Roto Pumps,3,17,"Friendly Culture, Management down to earth, work-life balance.",Less focus on T&D,4,2023-04-04,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.845944,0.695602,0.0,0.771699,0.3383776,0.7336505,0.338377692964077,0.338377692964077,,,0.338377692964077,False,False
Roto Pumps,3,18,In time salary &conveyens.,More politics.twelve hours working,3,2023-01-29,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,0.0,0.888038,-0.489701,0.489701,-0.2938206,0.6888695,-0.2938207805156708,-0.2938207805156708,0.0,,-0.2938207805156708,False,False
Roto Pumps,3,19,I have never seen this type of worst company in my carrier. Third-grade company,No ethics & selfish Ego MD,1,2023-04-01,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=3,False,False,False,-0.979332,0.944899,-0.951095,0.860828,-0.9623898,0.9028635,,,,,-0.5706569466805458,False,False
Roto Pumps,4,4,Only Location,Upper management,3,2023-04-15,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.0,0.855066,0.0,0.81438,0.0,0.834723,,0.0,,,,False,False
Roto Pumps,4,5,Learning,Man driven company. They did not work through system,4,2023-04-02,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.0,0.483818,-0.654439,0.654439,-0.3926634,0.5691285,,-0.3926635980606079,,0.0,,False,False
Roto Pumps,4,6,Senior management cares to their employees like family members.,No Dislikes. Company is good for result oriented & Performers.,5,2023-01-08,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.338078,0.495782,0.913839,0.765932,0.6835346,0.630857,0.1352312308788299,0.1352312308788299,,,0.1352312308788299,False,False
Roto Pumps,4,7,Working environment is good,Promotion lead time,4,2023-01-08,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.956175,0.921685,0.0,0.845557,0.38247,0.883621,0.3824700727462768,,,0.0,,False,False
Roto Pumps,4,8,Scope of Learning new products and applications,Nothing,4,2023-08-14,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.0,0.668389,0.0,0.454482,0.0,0.5614355,,,,0.0,0.0,False,False
Roto Pumps,4,9,Working time is good,Under work pressure.,4,2022-11-28,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.952179,0.914544,-0.084508,0.7145,0.3301668,0.814522,,,,,-0.0507047770500183,False,False
Roto Pumps,4,10,"Good office culture, colleagues are supportive","They just giving 15k as GET ,and give u a huge work load",2,2022-04-26,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.983255,0.955359,-0.226391,0.507851,0.2574674,0.7316050000000001,0.393302034842968,0.393302034842968,,,0.2574673259329796,False,False
Roto Pumps,4,11,Work culture and company policies are very good.,There is nothing to dislike.,5,2021-06-13,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.977033,0.954728,0.119774,0.590377,0.4626776,0.7725525,0.3908133830547333,0.3908133830547333,,,,False,False
Roto Pumps,4,12,Work Culture and Location,Seniors are Toxic,3,2023-05-02,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.0,0.87284,-0.883336,0.883336,-0.5300016,0.878088,-0.5300017476081847,,,,,False,False
Roto Pumps,4,13,Good company,"Job security ,work tension,",5,2023-05-25,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.927304,0.870092,0.010505,0.592828,0.3772246,0.73146,,,,0.0063030293941497,,False,False
Roto Pumps,4,14,Just salary on time,"Dirty politics, Uneducated COO Stupid management, Hiring and firing culture",1,2023-05-06,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.0,0.563769,-0.985986,0.918949,-0.5915916,0.741359,-0.5915917206215858,-0.5915917206215858,0.0,,,False,False
Roto Pumps,4,15,i dont remember any such c thing in Roto,"unbalanced work pressure, no weekly off, 11 to 12 hrs workin in a single day, no culture, no growth............ and many more.",1,2018-10-04,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.0,0.726844,-0.94356,0.805915,-0.566136,0.7663795,-0.5549855507469177,-0.5549855507469177,,-0.5549855507469177,-0.5549855507469177,False,False
Roto Pumps,4,16,Salary timing good,Extra work in over time..,5,2022-12-30,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.861945,0.753296,0.0,0.812567,0.344778,0.7829315,,,0.3447778339576721,,0.3447778339576721,False,False
Roto Pumps,4,17,Hard working junior people Opportunity to learn on job Salary in the first week of next month,"Join only when you have no other option. Hire and fire lala company. No job security Confusing and frustrated environment Poor policies, no employee training. Yes boss team, only chanchagiri",1,2022-05-24,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.157486,0.536805,-0.992179,0.912518,-0.532313,0.7246615000000001,-0.5330426749408246,-0.0570311830884218,0.0629945802688598,-0.5330426749408246,-0.5330426749408246,False,False
Roto Pumps,4,18,Average,nathing,4,2019-02-25,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.0,0.522084,0.0,0.493669,0.0,0.5078765000000001,,,,,,True,False
Roto Pumps,4,19,"Roto pumps is good company.71% of Roto Pumps employees would recommend working there to a friend based on Glassdoor reviews. Employees also rated Roto Pumps 3.0 out of 5 for work life balance, 3.2 for culture and values and 3.7 for career opportunities.","I enjoy my workplace's collaborative environment and the opportunity to work with talented and passionate people. I value the flexibility and autonomy that my job affords me, as it allows me to manage my own workload and schedule.",5,2024-09-08,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.99632,0.955715,0.998956,0.980047,0.9979016,0.967881,0.7217104665517807,0.340807913646698,,0.673355694117546,0.6995760470068455,False,False
Roto Pumps,4,20,"Apart from good company , Roto is also a good institution to enhance our professional knowledge. It is a best place to learn and earn and grow in our career.",no,5,2024-07-04,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=4,False,False,False,0.996989,0.97591,-0.161766,0.453493,0.301736,0.7147015,0.3962829747056961,,,0.3948925795519352,0.3935021843981743,False,False
Roto Pumps,5,4,culture is very good,never,4,2024-07-04,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.979047,0.958698,0.0,0.439623,0.3916188,0.6991605000000001,0.3916189930224418,,,,,False,False
Roto Pumps,5,5,Good management,Nothing bad .. excellent culture,5,2024-03-01,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.885767,0.795866,0.860295,0.865435,0.8704838,0.8306505,0.5161769956111908,0.3543067283058166,,,0.5161769956111908,False,False
Roto Pumps,5,6,Everything is good.,Nothing for dislike.,5,2025-10-18,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.970667,0.947582,-0.436868,0.564274,0.126146,0.755928,,,,,,False,False
Roto Pumps,5,7,Company manufacturing item is very good and his overseas business also nice,Companies police about new candidate,4,2023-02-27,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.991622,0.970311,0.0,0.770953,0.3966488,0.8706320000000001,,,,,,False,False
Roto Pumps,5,8,Reporting manager in almost every department is very helpfull and supporting,Salary credited on 7th of every month.ðŸ˜Š,4,2024-04-18,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.976172,0.953488,0.033568,0.907066,0.4106096000000001,0.930277,,0.3904687349510193,0.41060939412117,,0.3904687349510193,False,False
Roto Pumps,5,9,People around me are very helpful.,Low salary for freshers.,5,2022-09-05,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.985679,0.972701,-0.117283,0.570705,0.3239018,0.771703,,0.394271593093872,0.3239016049861908,-0.0703699881076812,0.394271593093872,False,False
Roto Pumps,5,10,Work environment is very poor. No job security...and company policies are very poor.,On the job training is not given to new joinees. Team members/Managers are not supported to new joinees.,1,2022-05-13,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,-0.988902,0.925717,-0.740938,0.658635,-0.8401236,0.792176,-0.3755670151329041,-0.7624959657263755,,-0.3112894773483277,,False,False
Roto Pumps,5,11,Company works on the basis of environmental safety.,Working load exceeds compair to manpower capacity.,4,2023-10-14,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.122402,0.709603,0.0,0.776354,0.0489608,0.7429785,0.0489608618974685,,,,0.0,False,False
Roto Pumps,5,12,Temporary and work culture is politics and management company policy is good After covid 19,After covid 19they have immediately resigned 90percent staffs,5,2022-05-10,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.159567,0.637676,-0.870904,0.827873,-0.4587155999999999,0.7327745,-0.4587157000350952,0.0638269852352142,,,-0.5225426852703094,False,False
Roto Pumps,5,13,Company is a very good culture. All staff is supported.,Nothing else matters,5,2022-05-28,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.989146,0.967138,-0.006757,0.646204,0.3916042,0.806671,0.3956582164287567,,,,-0.0040544994878768,False,False
Roto Pumps,5,14,Reverse engineer competitor products. Offers competition spares at low price.,No job security. No training Seperate rules for new and old employees. Unprofessional work culture,1,2022-06-14,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,-0.068221,0.750288,-0.984391,0.908824,-0.617923,0.829556,-0.3084808854138851,-0.0642568047523498,,-0.2655955103874206,-0.0915452854633331,False,False
Roto Pumps,5,15,It's very good place for learning and developing himself and all staff very supportive,NONE,5,2022-04-27,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.992736,0.976612,0.0,0.481318,0.3970944,0.7289650000000001,0.397094323220253,0.397094323220253,,0.397094323220253,0.397094323220253,False,False
Roto Pumps,5,16,No job security even after working there for more than 10 years.,All is stated above.only they donot use foul language.,1,2022-06-29,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,-0.882111,0.764222,0.0,0.697712,-0.3528444,0.7309669999999999,,,,-0.3528443813323975,,False,False
Roto Pumps,5,17,It is great to be here,Nothing,5,2023-07-04,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.993924,0.983801,0.0,0.454482,0.3975696,0.7191415,,,,,,False,False
Roto Pumps,5,18,Company policy,Permostion,5,2022-05-05,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.0,0.772082,0.0,0.738071,0.0,0.7550765,,0.0,,,,True,False
Roto Pumps,5,19,Job security,Increment and promotions is only for relatives not for others,4,2023-02-17,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.125955,0.629543,0.0,0.666333,0.050382,0.6479379999999999,,,0.0,0.050382086277008,0.0,False,False
Roto Pumps,5,20,Good and top Best Compny for fresher s,Noting any specific,5,2022-02-14,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=5,False,False,False,0.990625,0.942836,0.0,0.674409,0.39625,0.8086225,,,,0.3962500680923462,,False,False
Roto Pumps,6,4,Bad Place to work no job security i had worked for 2+ year as a Enginer but no job security and working culture is too bad too much politics among Managment and Higher authority. Its my suggetion not to join its very much bad experience to work.,"Too much politics among the Managament and senior managment , bad work culture",1,2020-06-06,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=6,False,False,False,-0.997548,0.92745,-0.930421,0.847981,-0.9572718,0.8877155,-0.9556628127157688,-0.9556628127157688,,-0.3974101952147484,-0.3974101952147484,False,False
Roto Pumps,6,5,"Based on user ratings: Salary, Skill development, Job security, Promotions, Work satisfaction, Work-life balance",NONE,5,2025-02-13,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=6,True,False,True,,,0.0,0.481318,0.0,0.481318,,,,,,False,False
Roto Pumps,6,6,All is very well,NONE,5,2022-04-20,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=6,False,False,False,0.892331,0.83726,0.0,0.481318,0.3569324,0.659289,,,,,0.3569324253845215,False,False
Roto Pumps,6,7,No one is worried here what you are doing,The management,4,2021-07-21,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=6,False,False,False,-0.219848,0.582593,0.0,0.569732,-0.0879392,0.5761625,,0.0,,,,False,False
Roto Pumps,6,8,Fully supported with completely safety protect giveen and then entry our gate,No more dislike any causes found hear.,5,2020-11-03,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=6,False,False,False,0.934107,0.632295,0.027946,0.608055,0.3904104,0.620175,,,,,0.3736429278564453,False,False
Roto Pumps,6,9,Working experience is good,I like my work,3,2020-06-10,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=6,False,False,False,0.958193,0.925292,0.935807,0.89951,0.9447614,0.912401,,,,,,False,False
Roto Pumps,6,10,Terminated without notice.,"poor work culture, high level office politics, malpractice.",1,2020-06-17,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=6,False,False,False,-0.665206,0.665206,-0.950002,0.904457,-0.8360836,0.7848314999999999,-0.5700014752650261,-0.5700014752650261,,,-0.5700014752650261,False,False
Roto Pumps,6,11,Good HR and few people.No support in Covid on financial terms- Salary deduction from.But work from home,"Arrogant People at top,Yes Boss Team.",1,2020-07-12,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=6,False,False,False,-0.526678,0.718395,-0.957575,0.916172,-0.7852162,0.8172835,,-0.2128697755372524,-0.3416000378155708,,-0.393707259567976,False,False
Roto Pumps,6,12,It is good as Indian organisations in pump industries.,No,3,2020-07-20,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=6,False,False,False,0.925966,0.867702,-0.165568,0.44065,0.2710456,0.654176,,,,,,False,False
Roto Pumps,6,13,"CNC operating ,setting ,programing,",low increment,4,2019-04-22,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=6,False,False,False,0.0,0.9051,-0.079809,0.707874,-0.0478854,0.806487,,,-0.0478852255153656,0.0,,False,False
Roto Pumps,6,14,Zero,Job security zero,4,2020-06-29,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=6,False,False,False,0.0,0.510198,-0.624135,0.719504,-0.374481,0.614851,,,,-0.3744809753894805,,False,False
Roto Pumps,6,15,You get the salary on time,"Non co-operative teammates, No job security, very dirty politics, no work environment. Worst company to work.",1,2019-07-19,https://www.ambitionbox.com/reviews/roto-pumps-reviews?page=6,False,False,False,0.0,0.607451,-0.995615,0.946265,-0.597369,0.776858,-0.5903427804958821,-0.5903427804958821,0.0,-0.5903427804958821,,False,False
